Brand,Model Name,Model Variant,Car Type,Transmission,Fuel Type,Kilometers,Owner,State,Accidental,Car_Age,KM_Per_Year
Honda,Amaze,E,Sedan,0,Petrol,43037,2,Telangana,0,9,4781.888888888889
Mahindra,XUV500,AX3,SUV,0,Petrol,19574,1,Gujarat,0,14,1398.142857142857
Maruti Suzuki,Swift,L,Sedan,0,Petrol,167503,2,Maharashtra,0,17,9853.117647058823
Maruti Suzuki,Celerio,ZX,Hatchback,0,CNG,157271,2,Telangana,0,11,14297.363636363636
Toyota,Fortuner,G,SUV,0,Petrol,112142,3,Gujarat,0,14,8010.142857142857
Mahindra,XUV500,W10,SUV,0,Diesel,29723,1,Gujarat,0,12,2476.9166666666665
Maruti Suzuki,Celerio,Z,Hatchback,0,Petrol,142684,1,Bihar,0,10,14268.4
Toyota,Urban Cruiser,G+,SUV,0,CNG,34240,1,West Bengal,0,6,5706.666666666667
Maruti Suzuki,S-Presso,ZX,Hatchback,1,Diesel,137369,2,West Bengal,1,5,27473.8
Hyundai,Grand i10,Sportz,Hatchback,1,Petrol,172721,1,Maharashtra,0,7,24674.428571428572
Toyota,Glanza,G,Hatchback,0,Petrol,143742,2,Karnataka,0,3,47914.0
Maruti Suzuki,Baleno,V,Hatchback,0,Petrol,132493,2,Delhi,0,8,16561.625
Maruti Suzuki,Ignis,L,Hatchback,0,Petrol,38041,2,Maharashtra,0,7,5434.428571428572
BMW,X3,M Sport,Luxury,0,Petrol,75270,1,Karnataka,0,8,9408.75
Hyundai,Aura,Sportz,Sedan,0,Petrol,16711,1,Telangana,0,4,4177.75
Honda,Amaze,S,Sedan,0,Petrol,129677,1,Rajasthan,0,5,25935.4
Maruti Suzuki,Swift,L,Sedan,0,Petrol,139819,2,Karnataka,0,13,10755.307692307691
Maruti Suzuki,Baleno,Base,Hatchback,0,Petrol,157949,2,Karnataka,0,4,39487.25
Maruti Suzuki,Baleno,Base,Hatchback,0,Petrol,55660,2,Gujarat,0,7,7951.428571428572
Audi,A4,Premium Plus,Sedan,0,Petrol,151474,2,Madhya Pradesh,0,16,9467.125
Honda,City,ZX,Sedan,0,Petrol,28354,1,Maharashtra,0,10,2835.4
Renault,Kwid,RXZ,Hatchback,0,Diesel,81991,2,Tamil Nadu,0,10,8199.1
Maruti Suzuki,WagonR,Z,Hatchback,0,Petrol,139199,2,Karnataka,0,8,17399.875
Hyundai,i20,SX(O),Hatchback,1,Petrol,17876,1,Madhya Pradesh,0,4,4469.0
Mahindra,Scorpio,AX7,SUV,0,Petrol,23687,2,Maharashtra,0,8,2960.875
Hyundai,Verna,Base,Sedan,1,Petrol,76405,1,Karnataka,0,5,15281.0
Maruti Suzuki,Alto,Base,Hatchback,0,Diesel,157506,2,Rajasthan,0,23,6848.086956521739
Maruti Suzuki,Ignis,Base,Hatchback,0,Petrol,115332,2,Maharashtra,0,3,38444.0
Maruti Suzuki,Baleno,V,Hatchback,0,CNG,53373,1,Karnataka,0,4,13343.25
Maruti Suzuki,Celerio,ZX,Hatchback,0,CNG,177796,2,Tamil Nadu,0,12,14816.333333333334
Hyundai,Grand i10,Asta,Hatchback,0,Diesel,139754,1,Rajasthan,0,4,34938.5
Maruti Suzuki,Dzire,V,Sedan,0,CNG,68634,1,Telangana,0,4,17158.5
Volkswagen,Taigun,Highline+,SUV,0,Diesel,114782,1,West Bengal,0,5,22956.4
Maruti Suzuki,Swift,ZX,Sedan,0,Petrol,24864,1,Kerala,1,7,3552.0
Honda,Jazz,E,Sedan,0,Diesel,99304,2,Telangana,0,4,24826.0
Mahindra,Scorpio,W6,SUV,0,Electric,139676,3,Odisha,0,17,8216.235294117647
Hyundai,Aura,Sportz,Sedan,0,Petrol,60957,2,Maharashtra,0,4,15239.25
Hyundai,Verna,Base,Sedan,0,Petrol,127251,2,Uttar Pradesh,0,19,6697.421052631579
Toyota,Fortuner,ZX,SUV,0,Diesel,64849,1,Rajasthan,1,14,4632.071428571428
Honda,City,S,Sedan,0,Diesel,95942,3,Karnataka,0,24,3997.5833333333335
Renault,Duster,RXL,SUV,0,Diesel,57971,1,Madhya Pradesh,0,7,8281.57142857143
Hyundai,Grand i10,Asta,Hatchback,0,Diesel,137685,1,Delhi,0,11,12516.818181818182
Mahindra,Thar,W10,SUV,1,Petrol,168581,2,Karnataka,0,14,12041.5
Ford,Figo,Titanium+,Sedan,0,Diesel,70707,2,Maharashtra,0,12,5892.25
Maruti Suzuki,Ertiga,Z,MPV,0,Diesel,54103,2,West Bengal,0,3,18034.333333333332
Honda,Jazz,VX,Sedan,0,Petrol,173829,2,Delhi,0,13,13371.461538461539
Hyundai,Grand i10,Magna,Hatchback,0,Petrol,161548,2,West Bengal,0,12,13462.333333333334
Mahindra,TUV300,W8(O),SUV,0,Diesel,28805,1,West Bengal,0,6,4800.833333333333
Maruti Suzuki,Alto,V,Hatchback,0,Diesel,179295,2,Rajasthan,0,21,8537.857142857143
Honda,Amaze,S,Sedan,0,Diesel,158261,1,Gujarat,1,5,31652.2
Renault,Triber,RXT,MPV,0,Petrol,47502,1,Delhi,0,3,15834.0
Mahindra,Scorpio,W11,SUV,0,Petrol,160834,1,Tamil Nadu,0,9,17870.444444444445
Honda,City,V,Sedan,1,Diesel,57595,2,Maharashtra,0,21,2742.6190476190477
Hyundai,Venue,SX(O),SUV,1,Diesel,116087,1,Rajasthan,0,3,38695.666666666664
Maruti Suzuki,Alto,ZX,Hatchback,1,Petrol,27178,1,Andhra Pradesh,0,18,1509.888888888889
Hyundai,Verna,Sportz,Sedan,0,Petrol,52232,2,Telangana,0,16,3264.5
Hyundai,Verna,SX(O),Sedan,0,Petrol,22710,1,Andhra Pradesh,0,5,4542.0
Hyundai,Aura,SX,Sedan,0,Diesel,158984,1,Maharashtra,0,6,26497.333333333332
Toyota,Glanza,VX,Hatchback,0,Petrol,149168,1,Maharashtra,0,5,29833.6
Maruti Suzuki,Dzire,Z,Sedan,0,Diesel,137581,3,Karnataka,0,16,8598.8125
Maruti Suzuki,Ertiga,ZX,MPV,0,Petrol,10256,1,Delhi,0,4,2564.0
Maruti Suzuki,Ertiga,ZX,MPV,0,Petrol,153416,1,Rajasthan,0,7,21916.571428571428
Tata,Nexon,XT,SUV,0,CNG,109946,2,Maharashtra,0,4,27486.5
Maruti Suzuki,Swift,Z,Sedan,0,Petrol,109032,2,Jammu & Kashmir,1,7,15576.0
Tata,Tigor,XZA+,Sedan,0,Diesel,42080,1,Gujarat,0,3,14026.666666666666
Maruti Suzuki,WagonR,Base,Hatchback,0,Hybrid,48566,1,Maharashtra,0,5,9713.2
Mahindra,Bolero,W6,SUV,0,Diesel,148141,2,Punjab,0,18,8230.055555555555
Maruti Suzuki,WagonR,Z,Hatchback,0,Petrol,16662,1,Delhi,0,26,640.8461538461538
Hyundai,Creta,Asta,SUV,0,Petrol,144788,1,Tamil Nadu,0,6,24131.333333333332
Toyota,Fortuner,V,SUV,0,Diesel,120820,2,Tamil Nadu,0,6,20136.666666666668
Nissan,Magnite,XV Premium,SUV,0,Petrol,92285,1,Telangana,0,5,18457.0
Maruti Suzuki,S-Presso,Z,Hatchback,0,Diesel,69134,1,Rajasthan,0,5,13826.8
Maruti Suzuki,Celerio,L,Hatchback,0,Petrol,45051,1,Chhattisgarh,0,7,6435.857142857143
Maruti Suzuki,Dzire,Z,Sedan,0,Petrol,150818,1,Karnataka,0,9,16757.555555555555
Volkswagen,Polo,Highline,Hatchback,0,Petrol,41641,1,Delhi,0,10,4164.1
Hyundai,Verna,Sportz,Sedan,0,Hybrid,83600,2,Rajasthan,0,12,6966.666666666667
Hyundai,i10,Era,Hatchback,1,Diesel,73951,2,Delhi,0,13,5688.538461538462
Hyundai,i20,Magna,Hatchback,0,Petrol,90141,1,Karnataka,1,9,10015.666666666666
Ford,Aspire,Titanium+,Sedan,0,Diesel,26631,1,Tamil Nadu,0,5,5326.2
Tata,Harrier,XZ,SUV,0,Diesel,38458,1,West Bengal,0,4,9614.5
Maruti Suzuki,Dzire,ZX,Sedan,1,Diesel,12140,1,Tamil Nadu,0,15,809.3333333333334
Mahindra,Thar,AX3,SUV,0,Electric,148133,2,Delhi,1,13,11394.846153846154
Maruti Suzuki,Baleno,ZX,Hatchback,0,CNG,133582,2,Madhya Pradesh,0,7,19083.14285714286
Chevrolet,Beat,Base,Hatchback,0,Petrol,163625,1,Karnataka,0,10,16362.5
Hyundai,i20,Sportz,Hatchback,0,Petrol,80610,1,Punjab,0,5,16122.0
Mahindra,Scorpio,W10,SUV,0,Petrol,50738,2,Tamil Nadu,0,16,3171.125
Tata,Tigor,XZA+,Sedan,0,Diesel,165964,1,West Bengal,0,3,55321.333333333336
Hyundai,Aura,SX(O),Sedan,1,Petrol,62977,1,Tamil Nadu,0,6,10496.166666666666
Maruti Suzuki,WagonR,L,Hatchback,1,Petrol,65891,2,Maharashtra,0,24,2745.4583333333335
Hyundai,i10,SX,Hatchback,0,Petrol,93981,3,Maharashtra,0,17,5528.294117647059
Hyundai,Aura,Era,Sedan,0,Diesel,20735,1,Kerala,0,4,5183.75
Maruti Suzuki,Swift,ZX,Sedan,0,Diesel,80281,1,Karnataka,0,3,26760.333333333332
Hyundai,Creta,Sportz,SUV,0,CNG,162403,1,Delhi,1,4,40600.75
Tata,Nexon,XZA,SUV,1,Petrol,102122,1,Maharashtra,1,4,25530.5
Honda,Amaze,ZX,Sedan,0,Petrol,46512,1,Gujarat,0,8,5814.0
Maruti Suzuki,Dzire,ZX,Sedan,1,Petrol,79781,2,West Bengal,0,15,5318.733333333334
Honda,City,E,Sedan,0,Petrol,93374,3,Maharashtra,0,23,4059.7391304347825
Maruti Suzuki,S-Presso,Z,Hatchback,0,Diesel,39071,1,Delhi,0,5,7814.2
Tata,Tigor,XT,Sedan,1,Petrol,154825,1,Gujarat,0,6,25804.166666666668
Honda,WR-V,S,SUV,0,Petrol,35393,1,Uttar Pradesh,0,7,5056.142857142857
Renault,Kiger,RXZ,SUV,1,Petrol,179008,1,Delhi,0,3,59669.333333333336
MG,ZS EV,Style,Luxury,0,Diesel,101129,1,Gujarat,0,5,20225.8
Hyundai,i10,Sportz,Hatchback,0,Petrol,25972,1,Maharashtra,0,13,1997.8461538461538
Nissan,Micra,XV Premium,Hatchback,0,Diesel,150275,2,Gujarat,0,6,25045.833333333332
Volkswagen,Ameo,Highline+,Sedan,0,Diesel,140179,1,Karnataka,0,9,15575.444444444445
Honda,Brio,VX,Hatchback,0,Petrol,129509,2,Punjab,0,12,10792.416666666666
Maruti Suzuki,Ignis,ZX,Hatchback,0,Petrol,55980,1,Maharashtra,0,3,18660.0
Hyundai,Grand i10,Magna,Hatchback,0,Petrol,90091,2,Uttar Pradesh,0,6,15015.166666666666
Maruti Suzuki,Dzire,V,Sedan,0,Petrol,71684,2,Maharashtra,0,15,4778.933333333333
Kia,Sonet,HTK,SUV,0,Petrol,179274,2,Maharashtra,0,3,59758.0
Maruti Suzuki,S-Presso,V,Hatchback,1,Petrol,42664,2,Maharashtra,0,7,6094.857142857143
Maruti Suzuki,Ignis,ZX,Hatchback,0,Diesel,50198,2,Tamil Nadu,0,9,5577.555555555556
Tata,Harrier,XM,SUV,0,Petrol,108016,2,Delhi,0,5,21603.2
Mahindra,XUV500,W11,SUV,0,Diesel,33358,2,Karnataka,0,14,2382.714285714286
Maruti Suzuki,Ignis,V,Hatchback,0,Diesel,146127,2,Karnataka,0,8,18265.875
Jaguar,XE,Portfolio,Sedan,0,Diesel,175559,1,Maharashtra,1,8,21944.875
Maruti Suzuki,S-Presso,L,Hatchback,0,CNG,130330,1,Karnataka,0,5,26066.0
Maruti Suzuki,Alto,V,Hatchback,1,Petrol,61468,1,Maharashtra,0,11,5588.0
Maruti Suzuki,Celerio,Z,Hatchback,0,Petrol,155059,1,Telangana,0,3,51686.333333333336
Maruti Suzuki,Baleno,L,Hatchback,0,Petrol,107828,1,Uttar Pradesh,0,3,35942.666666666664
Tata,Tigor,XZA,Sedan,0,Hybrid,56178,2,Maharashtra,0,3,18726.0
Mahindra,TUV300,W8(O),SUV,0,Diesel,15800,2,Kerala,1,11,1436.3636363636363
Maruti Suzuki,S-Presso,ZX,Hatchback,0,Petrol,13755,2,Gujarat,0,7,1965.0
Mahindra,Bolero,AX5,SUV,0,CNG,76739,1,Assam,0,22,3488.1363636363635
Maruti Suzuki,Swift,V,Sedan,0,Petrol,17532,1,Gujarat,0,16,1095.75
Maruti Suzuki,S-Presso,ZX,Hatchback,0,Petrol,26447,1,West Bengal,0,7,3778.1428571428573
Maruti Suzuki,S-Presso,L,Hatchback,0,Diesel,172667,2,Gujarat,0,6,28777.833333333332
Maruti Suzuki,Swift,Z,Sedan,0,Diesel,26260,1,Odisha,0,3,8753.333333333334
Maruti Suzuki,S-Presso,Z,Hatchback,0,Petrol,26610,1,Punjab,0,4,6652.5
Maruti Suzuki,Alto,Base,Hatchback,0,Petrol,11041,1,Karnataka,0,4,2760.25
Maruti Suzuki,Alto,Z,Hatchback,0,Petrol,86210,3,Gujarat,0,13,6631.538461538462
Nissan,Sunny,XV Premium (O),Sedan,0,CNG,132879,3,Delhi,0,13,10221.461538461539
Hyundai,Aura,Base,Sedan,0,Petrol,90889,1,Tamil Nadu,0,3,30296.333333333332
Mahindra,TUV300,W8,SUV,0,Petrol,71774,1,Maharashtra,0,10,7177.4
Maruti Suzuki,Swift,Z,Sedan,1,Diesel,156102,3,Andhra Pradesh,0,19,8215.894736842105
Toyota,Urban Cruiser,G,SUV,1,Diesel,117373,1,Telangana,0,4,29343.25
Maruti Suzuki,Alto,L,Hatchback,0,Diesel,124753,1,Assam,1,8,15594.125
Maruti Suzuki,Dzire,Base,Sedan,0,Diesel,149121,1,Maharashtra,0,11,13556.454545454546
Maruti Suzuki,Ertiga,ZX,MPV,0,CNG,19695,1,Gujarat,0,6,3282.5
Maruti Suzuki,Dzire,V,Sedan,0,Diesel,42863,2,Karnataka,0,11,3896.6363636363635
Maruti Suzuki,Ignis,V,Hatchback,1,Diesel,26587,1,Andhra Pradesh,0,6,4431.166666666667
Hyundai,i20,Base,Hatchback,0,Petrol,32008,2,Karnataka,0,15,2133.866666666667
Tata,Harrier,XE,SUV,0,Petrol,60714,2,Maharashtra,0,5,12142.8
Maruti Suzuki,Ignis,Z,Hatchback,1,Petrol,116687,2,Maharashtra,0,3,38895.666666666664
Maruti Suzuki,Swift,Base,Sedan,1,Petrol,58451,1,Telangana,0,9,6494.555555555556
Mahindra,XUV500,W6,SUV,0,Petrol,128833,1,Gujarat,0,10,12883.3
Maruti Suzuki,Alto,Z,Hatchback,0,CNG,84512,2,Gujarat,0,24,3521.3333333333335
Hyundai,Creta,Base,SUV,0,Electric,88651,1,Telangana,0,4,22162.75
Maruti Suzuki,Baleno,Z,Hatchback,0,Petrol,125674,2,Andhra Pradesh,0,6,20945.666666666668
Jaguar,XE,Pure,Sedan,0,Petrol,102938,2,Karnataka,0,9,11437.555555555555
Toyota,Innova,V,MPV,0,Petrol,157471,2,Gujarat,0,17,9263.0
Ford,Figo,Titanium,Sedan,0,Petrol,30556,1,Maharashtra,0,11,2777.818181818182
Maruti Suzuki,S-Presso,L,Hatchback,1,Petrol,62926,1,Karnataka,0,7,8989.42857142857
Toyota,Glanza,E,Hatchback,0,Petrol,106875,1,Delhi,0,7,15267.857142857143
Nissan,Sunny,XV,Sedan,0,CNG,104026,1,Uttar Pradesh,0,7,14860.857142857143
Toyota,Fortuner,E,SUV,0,Petrol,58807,1,Karnataka,0,16,3675.4375
Mahindra,Thar,W8,SUV,0,Diesel,27370,1,Telangana,0,6,4561.666666666667
Ford,EcoSport,Titanium,SUV,0,Petrol,164037,1,Rajasthan,0,5,32807.4
Tata,Tigor,XZ,Sedan,0,Petrol,106347,2,Andhra Pradesh,0,3,35449.0
Maruti Suzuki,WagonR,V,Hatchback,0,Petrol,87410,2,Karnataka,0,16,5463.125
Honda,Brio,E,Hatchback,1,Petrol,95689,2,Delhi,0,8,11961.125
Hyundai,Creta,SX,SUV,1,Petrol,88869,2,Tamil Nadu,0,3,29623.0
Toyota,Etios,VX,Sedan,1,Petrol,115940,3,Maharashtra,0,12,9661.666666666666
Tata,Altroz,XE,Hatchback,1,CNG,65581,1,Telangana,0,6,10930.166666666666
Hyundai,Verna,Era,Sedan,0,Hybrid,78244,2,Kerala,0,13,6018.7692307692305
Honda,City,ZX,Sedan,1,CNG,39837,1,Telangana,0,18,2213.1666666666665
Volkswagen,Vento,Trendline,Sedan,0,Petrol,34646,1,Karnataka,0,14,2474.714285714286
Mahindra,Thar,AX3,SUV,0,Diesel,10168,1,Delhi,0,16,635.5
Toyota,Etios,G+,Sedan,1,Petrol,163035,3,Maharashtra,0,14,11645.357142857143
Maruti Suzuki,Baleno,Base,Hatchback,0,Petrol,33378,1,Bihar,1,3,11126.0
Honda,WR-V,V,SUV,0,Diesel,155373,2,Telangana,0,4,38843.25
Hyundai,i20,Asta,Hatchback,0,Diesel,11150,2,Karnataka,0,15,743.3333333333334
Maruti Suzuki,S-Presso,ZX,Hatchback,0,Petrol,14405,1,Karnataka,0,6,2400.8333333333335
Maruti Suzuki,Baleno,Base,Hatchback,0,Petrol,59568,1,West Bengal,1,7,8509.714285714286
Maruti Suzuki,Ertiga,L,MPV,0,Petrol,104186,1,Maharashtra,0,7,14883.714285714286
Hyundai,Venue,SX(O),SUV,0,Electric,152850,2,Maharashtra,0,7,21835.714285714286
Honda,Amaze,S,Sedan,0,Petrol,123291,2,Kerala,0,10,12329.1
Hyundai,Verna,Magna,Sedan,0,Petrol,112127,2,Maharashtra,0,11,10193.363636363636
Toyota,Fortuner,V,SUV,0,Petrol,86099,2,Haryana,0,8,10762.375
Toyota,Urban Cruiser,G+,SUV,0,Diesel,42696,1,Delhi,0,6,7116.0
Hyundai,Grand i10,SX(O),Hatchback,1,Diesel,16608,1,Karnataka,0,13,1277.5384615384614
Skoda,Rapid,Active,Sedan,0,Petrol,75966,2,Odisha,0,15,5064.4
Maruti Suzuki,Ertiga,ZX,MPV,0,CNG,146946,1,Karnataka,0,5,29389.2
Toyota,Etios,V,Sedan,1,Diesel,166652,1,Maharashtra,1,11,15150.181818181818
Hyundai,Grand i10,Sportz,Hatchback,0,Electric,67513,1,Telangana,0,8,8439.125
Mahindra,XUV500,AX5,SUV,0,Petrol,22365,1,Delhi,0,8,2795.625
Honda,Amaze,E,Sedan,0,Diesel,56049,1,Tamil Nadu,0,7,8007.0
Toyota,Urban Cruiser,G+,SUV,0,Petrol,115640,1,Tamil Nadu,0,4,28910.0
Hyundai,Verna,Era,Sedan,0,Diesel,137415,1,Maharashtra,0,11,12492.272727272728
Honda,Jazz,E,Sedan,0,Petrol,178739,2,Kerala,0,14,12767.07142857143
Maruti Suzuki,Ignis,Base,Hatchback,0,Petrol,14575,1,Tamil Nadu,0,7,2082.1428571428573
Maruti Suzuki,Ignis,Z,Hatchback,0,Petrol,53455,2,Karnataka,0,8,6681.875
Hyundai,Grand i10,SX(O),Hatchback,0,Petrol,55092,1,Delhi,0,8,6886.5
Ford,Endeavour,Sports,SUV,0,Petrol,104834,2,Gujarat,1,18,5824.111111111111
Maruti Suzuki,Dzire,Z,Sedan,0,CNG,55943,2,Gujarat,0,12,4661.916666666667
Maruti Suzuki,Baleno,Base,Hatchback,0,Petrol,71662,2,North East,0,10,7166.2
Maruti Suzuki,Ignis,L,Hatchback,0,Diesel,142792,1,Telangana,0,8,17849.0
Maruti Suzuki,Celerio,L,Hatchback,0,Petrol,15853,1,Delhi,0,4,3963.25
Mahindra,Bolero,W11,SUV,0,Petrol,56849,1,Delhi,0,20,2842.45
Mahindra,XUV500,W11,SUV,0,Petrol,149310,1,Uttar Pradesh,0,5,29862.0
Hyundai,i10,Era,Hatchback,0,Petrol,147551,3,Uttar Pradesh,0,16,9221.9375
Maruti Suzuki,S-Presso,L,Hatchback,0,Petrol,117144,2,Tamil Nadu,0,6,19524.0
Nissan,Terrano,XE,SUV,1,Petrol,154862,2,Maharashtra,0,6,25810.333333333332
Honda,City,VX,Sedan,0,Hybrid,127880,2,Assam,0,6,21313.333333333332
Nissan,Sunny,XV Premium,Sedan,0,Petrol,96008,2,Kerala,1,7,13715.42857142857
Maruti Suzuki,Ignis,L,Hatchback,0,Diesel,109802,2,Maharashtra,0,7,15686.0
Maruti Suzuki,Ertiga,V,MPV,1,Diesel,18416,1,Telangana,0,14,1315.4285714285713
Maruti Suzuki,Celerio,Z,Hatchback,0,Diesel,35654,1,Tamil Nadu,0,10,3565.4
Mahindra,XUV500,W8,SUV,0,Petrol,47263,2,Delhi,0,6,7877.166666666667
Maruti Suzuki,Celerio,L,Hatchback,0,Petrol,174196,2,Delhi,0,8,21774.5
Renault,Duster,RXZ,SUV,0,Petrol,17641,1,Madhya Pradesh,0,12,1470.0833333333333
Maruti Suzuki,Ignis,L,Hatchback,0,Petrol,57796,1,Karnataka,0,5,11559.2
Maruti Suzuki,Ertiga,V,MPV,0,Petrol,130197,2,Jharkhand,0,14,9299.785714285714
Maruti Suzuki,S-Presso,ZX,Hatchback,0,Diesel,137127,1,Karnataka,0,7,19589.571428571428
Maruti Suzuki,Ignis,Base,Hatchback,0,Petrol,91413,1,Gujarat,0,6,15235.5
Honda,City,E,Sedan,1,Diesel,72270,2,Karnataka,0,24,3011.25
Maruti Suzuki,Ignis,ZX,Hatchback,0,Diesel,123950,2,Karnataka,1,9,13772.222222222223
Maruti Suzuki,Swift,L,Sedan,1,Petrol,143794,3,Maharashtra,0,16,8987.125
Nissan,Magnite,XV,SUV,1,CNG,104966,1,Delhi,0,5,20993.2
Honda,City,VX,Sedan,0,Diesel,123610,1,Madhya Pradesh,0,4,30902.5
Toyota,Urban Cruiser,ZX,SUV,0,Diesel,10009,1,Tamil Nadu,0,6,1668.1666666666667
Mahindra,XUV500,W8,SUV,0,Diesel,56410,2,Uttar Pradesh,0,10,5641.0
Tata,Tiago,XE,Hatchback,0,Petrol,167004,1,Delhi,0,10,16700.4
Toyota,Etios,E,Sedan,0,Petrol,25794,2,Maharashtra,0,8,3224.25
Mahindra,TUV300,W4,SUV,0,Diesel,136592,2,Kerala,0,9,15176.888888888889
Honda,Brio,VX,Hatchback,0,Petrol,146311,2,Maharashtra,0,15,9754.066666666668
Maruti Suzuki,Alto,V,Hatchback,0,Petrol,69404,2,Chandigarh,0,16,4337.75
Skoda,Rapid,Ambition,Sedan,0,Petrol,33278,1,Puducherry,0,5,6655.6
Maruti Suzuki,Dzire,ZX,Sedan,0,Petrol,146403,3,Jharkhand,1,14,10457.357142857143
Maruti Suzuki,Alto,Base,Hatchback,0,Petrol,99060,3,Karnataka,0,16,6191.25
Maruti Suzuki,Swift,Base,Sedan,0,Petrol,58349,2,Kerala,1,5,11669.8
Nissan,Sunny,XV Premium,Sedan,0,Diesel,139192,2,Rajasthan,0,12,11599.333333333334
Maruti Suzuki,Swift,ZX,Sedan,0,Diesel,155038,2,Maharashtra,0,14,11074.142857142857
Toyota,Urban Cruiser,G,SUV,1,Diesel,146185,2,Maharashtra,0,5,29237.0
Maruti Suzuki,Ignis,V,Hatchback,0,Petrol,178254,1,Delhi,0,5,35650.8
Toyota,Urban Cruiser,G+,SUV,0,Petrol,109523,1,Uttar Pradesh,0,5,21904.6
Hyundai,Aura,Asta,Sedan,0,Petrol,68866,1,Tamil Nadu,0,3,22955.333333333332
Maruti Suzuki,Dzire,ZX,Sedan,0,Petrol,67127,1,Tamil Nadu,0,18,3729.277777777778
Hyundai,Venue,SX,SUV,1,Hybrid,169609,2,Rajasthan,0,6,28268.166666666668
Maruti Suzuki,Ertiga,Z,MPV,0,CNG,75145,1,Rajasthan,0,9,8349.444444444445
Chevrolet,Cruze,LS,Sedan,0,Petrol,110227,2,Delhi,0,11,10020.636363636364
Maruti Suzuki,Alto,ZX,Hatchback,0,Petrol,36494,2,Maharashtra,0,24,1520.5833333333333
Skoda,Rapid,Style,Sedan,0,Petrol,26604,1,Delhi,0,11,2418.5454545454545
Mahindra,Scorpio,W11,SUV,0,Petrol,111717,2,Telangana,0,20,5585.85
Renault,Kiger,RXE,SUV,0,CNG,135747,2,Telangana,0,5,27149.4
Maruti Suzuki,Baleno,ZX,Hatchback,0,CNG,96214,1,Delhi,0,11,8746.727272727272
Hyundai,Venue,Base,SUV,0,Diesel,100607,1,Gujarat,0,5,20121.4
Maruti Suzuki,Alto,Z,Hatchback,0,Diesel,52013,1,Telangana,0,6,8668.833333333334
Hyundai,Venue,Sportz,SUV,1,Petrol,170245,2,Maharashtra,0,6,28374.166666666668
Audi,A4,Premium Plus,Sedan,0,Diesel,60500,1,Maharashtra,0,5,12100.0
Maruti Suzuki,Alto,V,Hatchback,0,Diesel,153545,3,Delhi,0,19,8081.315789473684
Tata,Tigor,XZA,Sedan,0,Petrol,50969,1,Maharashtra,0,7,7281.285714285715
Hyundai,i20,SX,Hatchback,1,CNG,96926,1,Karnataka,0,10,9692.6
Maruti Suzuki,S-Presso,Base,Hatchback,0,Diesel,63714,1,Tamil Nadu,0,4,15928.5
Tata,Altroz,XM,Hatchback,0,Petrol,152591,2,Maharashtra,0,4,38147.75
Maruti Suzuki,Alto,Z,Hatchback,1,Petrol,40174,2,Delhi,1,16,2510.875
Maruti Suzuki,Celerio,Base,Hatchback,1,Diesel,50455,1,Uttar Pradesh,0,8,6306.875
Volkswagen,Taigun,Highline,SUV,1,Petrol,32940,1,Delhi,1,5,6588.0
Tata,Altroz,XZ,Hatchback,1,Diesel,63542,1,Delhi,0,6,10590.333333333334
Toyota,Innova,VX,MPV,1,CNG,70215,1,Maharashtra,0,7,10030.714285714286
Mahindra,TUV300,AX5,SUV,0,CNG,78344,2,Maharashtra,0,9,8704.888888888889
Tata,Altroz,XE,Hatchback,0,Electric,65439,1,Telangana,0,6,10906.5
BMW,X1,M Sport,Luxury,0,Petrol,108365,1,Gujarat,0,10,10836.5
Maruti Suzuki,Celerio,ZX,Hatchback,0,CNG,18605,1,Gujarat,0,3,6201.666666666667
Honda,Jazz,ZX,Sedan,0,Diesel,23202,1,Haryana,0,7,3314.5714285714284
Renault,Kwid,RXL,Hatchback,0,Petrol,13265,1,Tamil Nadu,0,8,1658.125
Maruti Suzuki,Baleno,V,Hatchback,0,Petrol,60646,2,Uttar Pradesh,0,11,5513.272727272727
Tata,Nexon,XZ,SUV,0,Petrol,143633,1,Uttar Pradesh,0,5,28726.6
Maruti Suzuki,WagonR,Z,Hatchback,0,Diesel,47290,1,Andhra Pradesh,0,19,2488.9473684210525
Maruti Suzuki,Ignis,L,Hatchback,1,CNG,117822,1,Telangana,0,9,13091.333333333334
Maruti Suzuki,WagonR,Base,Hatchback,0,Petrol,12324,1,Tamil Nadu,0,22,560.1818181818181
Ford,EcoSport,Trend,SUV,0,Petrol,134979,1,Karnataka,0,11,12270.818181818182
Mahindra,XUV500,W11,SUV,0,Petrol,149233,1,Delhi,0,8,18654.125
Maruti Suzuki,S-Presso,ZX,Hatchback,0,Petrol,28000,1,Uttar Pradesh,0,3,9333.333333333334
Maruti Suzuki,Ignis,Z,Hatchback,0,Diesel,108207,1,Delhi,0,6,18034.5
Maruti Suzuki,S-Presso,L,Hatchback,0,Diesel,175904,2,Delhi,0,3,58634.666666666664
Toyota,Glanza,E,Hatchback,0,Diesel,86913,1,Uttar Pradesh,0,5,17382.6
Renault,Kiger,RXL,SUV,0,Petrol,97836,1,Delhi,0,5,19567.2
Honda,Amaze,V,Sedan,1,Petrol,35024,1,Gujarat,0,8,4378.0
Maruti Suzuki,Celerio,L,Hatchback,0,Petrol,119627,1,Rajasthan,0,4,29906.75
Hyundai,Grand i10,SX,Hatchback,0,Petrol,140149,1,Maharashtra,0,8,17518.625
